puzzle_id,scheduled_date,order,hero,hero_cards,board_cards,street,question_text,answer_options,correct_answers,best_action,best_ev,difficulty,tags,structure,effective_stacks,pot_size_at_decision,flavor_text,in_completions,ev_by_action_json,action_frequencies_json,explanations_json
42962561-98e4-4adc-b902-ebe61ad39016,2026-01-28,,BTN,KsJs,Qc7d5h2s,turn,You are BTN with KsJs. What's your play?,Check|Bet 6.2bb,Bet 6.2bb,Bet 6.2bb,1.2496,2,cash|6max|93bb|srp|turn,6max,93,8.3,,True,"{""Bet 10.4bb"": 1.2299640000000007, ""Check"": 1.22893275, ""Bet 6.2bb"": 1.2495785000000001, ""Bet 2.7bb"": 1.2201857500000002}","{""Bet 6.2bb"": 0.262067049741745, ""Check"": 0.3898763656616211, ""Bet 10.4bb"": 0.23805654048919678, ""Bet 2.7bb"": 0.11000003665685654}","{""Bet 6.2bb"": ""This is the best play. Even though you're just king-high, a sizeable bet puts real pressure on the BB's medium-strength hands like pocket pairs and weak queens. The board is still dry and your range as the button is still stronger. You can credibly represent a queen or better and force folds from hands that have you beat right now."", ""Check"": ""A decent option but passive. You're essentially giving up on the pot and hoping to hit a ten on the river. The problem is you still have fold equity here. The BB's calling range from the flop includes plenty of hands that won't want to face a big turn bet. Checking lets those hands see a free river when you could have pushed them out.""}"
5ee37859-af4f-49aa-882d-cf7ed2097761,2026-01-28,,SB,AcQc,8c4c3s2h2d,river,You are SB with AcQc. What's your play?,Check|Bet 18.0bb|Bet 30.0bb,Bet 18.0bb,Bet 30.0bb,17.3767,2,cash|6max|76bb|srp|river,6max,76,24,,True,"{""Bet 18.0bb"": 17.375496, ""Bet 7.9bb"": 17.326302, ""Bet 30.0bb"": 17.376668000000002, ""Check"": 17.179384}","{""Check"": 0.00019703697762452066, ""Bet 7.9bb"": 0.29093247652053833, ""Bet 18.0bb"": 0.5209261775016785, ""Bet 30.0bb"": 0.18794435262680054}","{""Bet 30.0bb"": ""Also strong. Going bigger pushes out more of the pocket pairs that have you beat. You lose some calls from the weakest hands, but gain more folds from the ones you didn't want to see at showdown."", ""Bet 18.0bb"": "" Best play. This is a bit of both. You're ahead of some hands that call (king-high, jack-high) and you also fold out some small pocket pairs that actually beat you. After two checked streets, the BTN's range is so weak that betting accomplishes both at once."", ""Check"": ""Your ace-high might win sometimes, but you're missing the chance to fold out small pairs that beat you and get value from worse hands at the same time. No reason to settle for a free showdown here""}"
70f756cc-504d-4b8f-b55b-c6b23cb5f8a3,2026-01-28,,SB,AsQs,8c4c3s2h,turn,You are SB with AsQs. What's your play?,Fold|Call|All-in,All-in,All-in,0.9659,2,cash|6max|76bb|srp|turn,6max,76,42,,True,"{""Fold"": -2e-06, ""Bet 48.0bb"": -3.4061359999999965, ""Call"": -0.3375160000000008, ""All-in"": 0.9659039999999948}","{""Call"": 0.13778632879257202, ""Fold"": 0, ""All-in"": 0.8616594672203064, ""Bet 48.0bb"": 0.0005541828577406704}","{""All-in"": ""Uncomfortable but best play. You have nothing at showdown, but that's exactly why this is a great spot to go all-in. The BTN bet after you both checked the flop. They're likely taking a stab with a medium-strength hand, not a monster. You can also credibly rep hands like AA, KK that you trapped."", ""Fold"": ""Understandable but too tight. Your hand has overcards, a gutshot, and the BTN's line looks weak after checking back the flop. You have enough equity and enough fold equity to fight back here rather than surrender."", ""Call"": ""Not ideal. You're paying 18bb with ace-high to play a tough river out of position. If you miss, you're stuck guessing. If you think the BTN is weak enough to fold, shoving now is cleaner than calling and hoping.""}"
b43929fa-a5ad-4297-aae9-4b03a33957b3,2026-01-28,,SB,KsKh,Ah7d2c,flop,You are SB with KsKh. What's your play?,Check|Bet 7.9bb|Bet 30.0bb,Bet 7.9bb,Bet 7.9bb,9.8151,2,cash|6max|88bb|srp|flop,6max,88,24,,True,"{""Check"": 9.787781, ""Bet 7.9bb"": 9.815057999999999, ""Bet 30.0bb"": 4.789028000000002, ""Bet 18.0bb"": 8.782831999999999}","{""Check"": 0.6767948865890503, ""Bet 30.0bb"": 0, ""Bet 18.0bb"": 0, ""Bet 7.9bb"": 0.3232051432132721}","{""Bet 30.0bb"": ""This is a mistake. Overbetting the pot with kings on an ace-high board is the worst of both worlds. Hands worse than yours \u2014 pocket pairs, weak draws \u2014 fold immediately. The only hands calling a pot-sized bet on this board are aces and sets, which all have you crushed. You turn a strong hand into a bluff that only gets called when you lose."", ""Check"": ""A decent alternative but slightly worse. The trap idea makes sense \u2014 let weaker hands stick around or stab at the pot on later streets. But on a board this dry, there's not much coming on the turn that changes anything. When you can bet and represent a strong range while also having a strong hand, that's the best of both worlds."", ""Bet 7.9bb"": ""This is the best play. Even though the ace is scary, betting works here because you're the 3-bettor and this board hits your range hard. The BTN expects you to bet with your aces and big hands, so a bet doesn't look suspicious. You get value from pocket pairs like QQ, JJ, TT that can't fold easily in a 3-bet pot. Betting also sets up the hand to play naturally on the turn and river if you want to keep going.""}"
dd64bfbe-8d2a-4fed-a20b-6264dfe3321a,2026-01-28,,BTN,Ts8s,AcAdKh3h4s,river,You are BTN with Ts8s. What's your play?,Check|Bet 10.4bb,Check|Bet 10.4bb,Check,0.0,2,cash|6max|93bb|srp|river,6max,93,8.3,,True,"{""Bet 2.7bb"": -0.005824749999999934, ""Bet 10.4bb"": -0.002636000000000749, ""Bet 6.2bb"": -0.041844999999999466, ""Check"": 2.425e-05}","{""Bet 2.7bb"": 0.05392729863524437, ""Check"": 0.6459055542945862, ""Bet 6.2bb"": 0.1073361486196518, ""Bet 10.4bb"": 0.19283100962638855}","{""Bet 10.4bb"": ""Not unreasonable, and this is close. The argument for blasting big is that if you are going to bluff, you need a size that actually folds out pocket pairs. A small bet won't do it. And ten-high is a fine hand to pick as a bluff since it can never win at showdown anyway. But the problem comes back to your story: check back the turn, then bomb the river? Most opponents at the BB level will look you up with any pair because the line feels off."", ""Check"": ""You gave up on the turn, so the BB knows you don't have a strong ace or king. Those hands would have kept betting. That means a river bluff is less believable because your story doesn't add up. On top of that, the BB has checked three streets, which often means they have a medium-strength hand like a pocket pair that they're content to get to showdown with. When your bluff isn't credible and your opponent's range is sticky, checking and accepting the loss is the disciplined play.""}"
ea457783-4f35-4ea7-a712-c0fb4a2ea6d6,2026-01-28,,BTN,KdJd,Qc7d5h,flop,You are BTN with KdJd. What's your play?,Check|Bet 1.6bb|Bet 6.2bb,Bet 1.6bb,Bet 1.6bb,1.837,2,cash|6max|98bb|srp|flop,6max,97,5,,True,"{""Bet 6.2bb"": 1.7903680000000008, ""Bet 1.6bb"": 1.836986, ""Bet 3.8bb"": 1.8274644999999996, ""Check"": 1.824843625}","{""Bet 6.2bb"": 0.11497224122285843, ""Bet 1.6bb"": 0.5742899775505066, ""Bet 3.8bb"": 0.2789292633533478, ""Check"": 0.03180847316980362}","{""Bet 6.2bb"": ""This is the worst of the three. Going big here doesn't make too much sense. The weak holdings that would've folded to a small bet anyway. You're risking more without gaining much."", ""Check"": ""Not a great option. Checking lets the BB realize equity for free when you'd rather apply pressure."", ""Bet 1.6bb"": ""This is the best play. A small bet takes advantage of your range being stronger here across the board. You don't need to go big. A small stab pressures the BB's weak hands. It's the perfect size to attack with a wide range on a board that favors you.""}"
042c26c1-9fb8-42df-bc4e-7efbfae212ce,2026-01-29,,BB,Td8d,9c7d4h2h,turn,You are BB with Td8d. What's your play?,Check|Bet 8.2bb|Bet 18.8bb,Check,Check,4.3697,2,cash|6max|85bb|srp|turn,6max,85,25,,True,"{""Check"": 4.369721, ""Bet 18.8bb"": 3.8901439999999994, ""Bet 8.2bb"": 4.319742, ""Bet 31.2bb"": 3.370260000000002}","{""Bet 18.8bb"": 1.468421544359444e-07, ""Bet 8.2bb"": 0.0401473268866539, ""Bet 31.2bb"": 0, ""Check"": 0.9598525762557983}","{""Bet 8.2bb"": ""Not great. You're firing again with a draw that didn't improve into a player who called your check-raise. Most of the time you're just building a bigger pot you'll have to give up on the river."", ""Bet 18.8bb"": "" Worst option. Blasting the turn with air after your flop raise got called is lighting money on fire. The BTN isn't folding after calling the check-raise, and you have no made hand to back it up."", ""Check"": ""Best play. You took your shot on the flop and got called, which means the BTN has something. The turn bricked and you still need to hit. Check and take your free card. No reason to keep bluffing into a hand that's already shown strength. We also have flush draws that we can bluff with.""}"
05cd411d-410a-47a9-953a-f6c8885c7806,2026-01-29,,BTN,QhQc,Ac5c4s,flop,You are BTN with QhQc. What's your play?,Check|Bet 5.0bb|Bet 18.8bb,Check|Bet 5.0bb,Bet 5.0bb,8.6946,2,cash|6max|93bb|srp|flop,6max,92,15,,True,"{""Check"": 8.682237, ""Bet 5.0bb"": 8.694568, ""Bet 11.2bb"": 8.354299999999999, ""Bet 18.8bb"": 7.177379999999999}","{""Bet 18.8bb"": 5.221617129791412e-07, ""Check"": 0.5703451633453369, ""Bet 5.0bb"": 0.4292704463005066, ""Bet 11.2bb"": 0.0003838844131678343}","{""Check"": ""he ace is scary and if the CO has one, your queens are in trouble. Checking keeps the pot controlled and lets you see a turn before committing more. We also keep the CO range wider by checking."", ""Bet 18.8bb"": ""A mistake. Going big with queens on an ace-high board folds out everything you beat and only gets action from aces. You're turning a good hand into a losing one."", ""Bet 5.0bb"": "" A small bet works because you're the 3-bettor and this board looks like it hits your range. You get value from pocket pairs and flush draws, and you deny free cards. Small sizing keeps weaker hands in.""}"
48fa89d3-c673-49de-bf3b-f9fd96232d28,2026-01-29,,BB,Ts7s,7c5c2s,flop,You are BB with Ts7s. What's your play?,Fold|Call|Bet 13.1bb,Call,Call,2.8701,2,cash|6max|98bb|srp|flop,6max,97,8.75,,True,"{""Bet 19.4bb"": 2.1693679999999986, ""Bet 10.0bb"": 2.791702000000001, ""Call"": 2.8701245, ""Bet 13.1bb"": 2.5558390000000006, ""Fold"": 0}","{""Fold"": 0, ""Bet 10.0bb"": 0.012957733124494553, ""Call"": 0.9869523644447327, ""Bet 19.4bb"": 0, ""Bet 13.1bb"": 8.991339564090595e-05}","{""Fold"": ""A mistake. You have top pair. Folding here is way too tight \u2014 you're giving up against the BTN's entire bluffing range when you have a real hand."", ""Call"": ""Best play. You have top pair. That's strong enough to continue but not strong enough to raise. Calling keeps the pot controlled and lets you see what the BTN does on the turn. If they slow down, you're likely good. If they keep firing, you can reevaluate."", ""Bet 13.1bb"": ""Not great. You're turning a medium-strength hand into a bluff. Raising folds out the hands you beat (air, weak draws) and only gets action from better sevens, overpairs, or strong draws. Just call and play a smaller pot.""}"
5cdf96d2-067f-4594-8349-913a0848912c,2026-01-29,,BB,Ts7s,7c5c2s3h4d,river,You are BB with Ts7s. What's your play?,Check|Bet 23.4bb,Check,Check,6.5966,2,cash|6max|82bb|srp|river,6max,81,31.25,,True,"{""Bet 10.3bb"": 6.090534000000002, ""Bet 23.4bb"": 5.898133999999999, ""Bet 39.1bb"": 5.866667999999997, ""Check"": 6.596587}","{""Bet 10.3bb"": 2.25953431254311e-06, ""Check"": 0.999994158744812, ""Bet 39.1bb"": 2.591904831206193e-06, ""Bet 23.4bb"": 1.001594569061126e-06}","{""Bet 23.4bb"": ""A mistake. You're bluffing with a hand that can win at showdown, and your story doesn't make sense. The BTN will either have a 6 and call, or have nothing and fold which is exactly backwards from what you want."", ""Check"": ""Best play. No, you don't turn this into a bluff. You actually have showdown value. Top pair might still be good against the BTN's missed draws and air. If you bet, you fold out all the hands you beat and only get called by straights and better. Also better hands will likely check back so you get cheap showdown.""}"
5fa36899-841d-40b3-b562-8ebff74f809d,2026-01-29,,BB,Ts7s,7c5c2s3h,turn,You are BB with Ts7s. What's your play?,Fold|Call|Bet 25.0bb,Call,Call,0.2149,2,cash|6max|91bb|srp|turn,6max,91,21.875,,True,"{""Bet 32.8bb"": -0.2235859999999974, ""Fold"": -1e-06, ""Bet 48.4bb"": 0.20933999999999742, ""Call"": 0.21485099999999946, ""Bet 25.0bb"": -1.4888639999999995}","{""Bet 32.8bb"": 0.00014533761714119464, ""Bet 48.4bb"": 0.01275872252881527, ""Bet 25.0bb"": 0.00012622142094187438, ""Fold"": 0.003605971112847328, ""Call"": 0.9833637475967407}","{""Bet 25.0bb"": ""A mistake. You're turning a bluff-catcher into a bluff. If you raise, the BTN folds all the hands you beat and only continues with better. Just call and see the river."", ""Fold"": ""Understandable but slightly too tight. Top pair isn't a hand you want to give up facing the second barrel. You beat all the bluffs, and the BTN is supposed to bet again here with a lot of hands."", ""Call"": ""Best play, but it's close. You have top pair, which is enough to continue but just barely. The BTN could be value betting a better seven, an overpair, or just barreling with air and draws. Your hand is good enough to call one more, but expect a tough river decision if they fire again.""}"
6fbc8f5a-c14e-4754-a7dd-fd1679024b87,2026-01-29,,BTN,QsQd,8c6d2hTh4c,river,You are BTN with QsQd. What's your play?,Check|Bet 28.1bb,Bet 28.1bb,Bet 28.1bb,30.6568,2,cash|6max|74bb|srp|river,6max,73,37.5,,True,"{""Bet 12.4bb"": 30.400280000000002, ""Bet 28.1bb"": 30.656844, ""Check"": 30.639154, ""Bet 46.9bb"": 30.623096000000004}","{""Check"": 0.01800537295639515, ""Bet 12.4bb"": 0.00030518195126205683, ""Bet 46.9bb"": 0.013854979537427425, ""Bet 28.1bb"": 0.96783447265625}","{""Check"": ""oo passive. After checking the turn, you gave up a street of value. Don't give up another one. The CO isn't betting, so if you check you're just leaving money on the table with the best hand."", ""Bet 28.1bb"": "" Best play. You checked the turn to balance your range, but now it's time to get paid. The CO has checked three streets. They're weak. Your queens are almost always good here, and a solid bet gets value from the medium pairs and weak hands trying to get to showdown.""}"
85c8ac73-968b-49d4-926c-0a86092c98cf,2026-01-29,,BTN,QsQd,8c6d2h,flop,You are BTN with QsQd. What's your play?,Check|Bet 5.0bb|Bet 11.2bb,Bet 11.2bb,Bet 11.2bb,19.2407,2,cash|6max|93bb|srp|flop,6max,92,15,,True,"{""Check"": 19.174372, ""Bet 18.8bb"": 19.044488, ""Bet 5.0bb"": 18.863334000000002, ""Bet 11.2bb"": 19.240668}","{""Bet 18.8bb"": 0.0035445138346403837, ""Bet 5.0bb"": 0.07156640291213989, ""Bet 11.2bb"": 0.5787178874015808, ""Check"": 0.34617120027542114}","{""Check"": ""Decent but passive. You can slow-play sometimes to trap, but with an overpair on a dry board, there's no reason to get cute. Bet and build value while you're clearly ahead."", ""Bet 5.0bb"": ""Weakest option. Going small undersells your hand. The CO will call a bigger bet with the same hands that call a small one. You're just leaving money on the table."", ""Bet 11.2bb"": ""Best play. Unlike the ace-high boards, this flop is great for queens> you have an overpair and the CO's calling range (AK, AQ, smaller pairs, suited connectors) mostly missed. A bigger bet builds the pot while you're ahead and charges any draws or floats.""}"
ad85af0d-fc79-4150-8850-253e5e107c90,2026-01-29,,BTN,QhQc,8c6d2hTh,turn,You are BTN with QhQc. What's your play?,Check|Bet 28.1bb|Bet 46.9bb,Check,Check,28.1706,2,cash|6max|74bb|srp|turn,6max,73,37.5,,True,"{""Bet 12.4bb"": 28.041836000000004, ""Check"": 28.170616, ""Bet 28.1bb"": 28.109720000000003, ""Bet 46.9bb"": 27.937383999999994}","{""Bet 12.4bb"": 7.037526665953919e-05, ""Bet 28.1bb"": 0.4346800148487091, ""Check"": 0.564474880695343, ""Bet 46.9bb"": 0.0007747490890324116}","{""Check"": ""It's not about being scared. Queens are still strong here. But you want to have some hands that check back this turn so you're not always betting when you have it and always checking when you don't. Queens are a perfect hand to mix in with your checks because it's strong enough to win at showdown without needing to build a bigger pot."", ""Bet 28.1bb"": ""Very reasonable. If you bet, going big makes sense. It charges draws and gets value from worse. Both lines work with this hand. If they somehow have better hands, we just have to go broke here."", ""Bet 46.9bb"": ""Too much. You don't need to overcommit with an overpair. This size only gets called by hands that have you beat or are drawing live.""}"
